startDt,endDt,airlineType,koreaAirport,ap1,ap2,ap_ROUTE,arr_WEIGHT,total_PERSON,dep_WEIGHT,total_FP,dep_PERSON,arr_PERSON,total_WEIGHT,arr_FP,al_ICAO,dep_FP,year
,,,,인천 (RKSI),깜라인(나트랑) (VVCR),VVCR,499,92901,425,542,48572,44329,924,271,VJC,271,2022
,,,,인천 (RKSI),껀터 (VVCT),VVCT,3,1029,12,10,800,229,15,5,VJC,5,2022
,,,,인천 (RKSI),나고야 (RJGG),RJGG,193,18360,179,186,9129,9231,372,93,AAR,93,2022
,,,,인천 (RKSI),나고야 (RJGG),RJGG,0,0,0,7,0,0,0,2,GTI,5,2022
,,,,인천 (RKSI),나고야 (RJGG),RJGG,86,16122,86,98,7996,8126,172,49,JJA,49,2022
,,,,인천 (RKSI),나고야 (RJGG),RJGG,4422,43579,2677,547,23666,19913,7099,274,KAL,273,2022
,,,,인천 (RKSI),나보이 (UTSA),UTSA,0,0,82,1,0,0,82,0,VDA,1,2022
,,,,인천 (RKSI),나우루 (ANYN),ANYN,0,15,0,2,0,15,0,2,,0,2022
,,,,인천 (RKSI),나폴리 (LIRN),LIRN,0,0,0,2,0,0,0,2,MLT,0,2022
,,,,인천 (RKSI),난창 (ZSCN),ZSCN,0,0,0,32,0,0,0,0,GTI,32,2022
,,,,인천 (RKSI),남경 (ZSNJ),ZSNJ,446,13764,200,82,5940,7824,646,41,AAR,41,2022
,,,,인천 (RKSI),남경 (ZSNJ),ZSNJ,43,3412,47,40,1987,1425,90,20,CES,20,2022
,,,,인천 (RKSI),남경 (ZSNJ),ZSNJ,46,4997,84,42,3253,1744,130,21,DKH,21,2022
,,,,인천 (RKSI),남경 (ZSNJ),ZSNJ,9,1033,13,8,610,423,22,4,KAL,4,2022
,,,,인천 (RKSI),내슈빌 (KBNA),KBNA,0,0,0,20,0,0,0,20,GTI,0,2022
,,,,인천 (RKSI),노보시비르스크 톨바초보 (UNNT),UNNT,0,0,0,1,0,0,0,1,CLX,0,2022
,,,,인천 (RKSI),노보시비르스크 톨바초보 (UNNT),UNNT,8,924,21,18,606,318,29,9,SBI,9,2022
,,,,인천 (RKSI),노보시비르스크 톨바초보 (UNNT),UNNT,0,0,0,2,0,0,0,2,VDA,0,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,0,33,0,0,0,33,,0,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,46785,159285,38036,2240,75920,83365,84821,1120,AAR,1120,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,4029,0,4083,476,0,0,8112,237,AIH,239,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,0,71,0,0,0,70,AZG,1,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,1914,76415,1916,618,41833,34582,3830,313,BAV,305,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,20,1,0,0,20,0,ETH,1,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,206,66,0,0,206,11,GTI,55,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,6197,173485,5448,787,92099,81386,11645,397,HVN,390,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,1966,0,2362,321,0,0,4328,160,JJA,161,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,37048,98004,31092,1678,47287,50717,68140,839,KAL,839,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,0,56,0,0,0,28,MLT,28,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,0,8,0,0,0,4,MMZ,4,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,0,2,0,0,0,2,NCR,0,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,0,1,0,0,0,0,TMG,1,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,1973,158588,1773,951,77933,80655,3746,479,VJC,472,2022
,,,,인천 (RKSI),노이바이(하노이) (VVNB),VVNB,0,0,0,192,0,0,0,95,WGN,97,2022
,,,,인천 (RKSI),누르술탄 나자르바예프 (UACC),UACC,0,52,0,2,26,26,0,1,,1,2022
,,,,인천 (RKSI),뉴어크 리버티 (KEWR),KEWR,0,0,0,1,0,0,0,1,CKS,0,2022
,,,,인천 (RKSI),뉴어크 리버티 (KEWR),KEWR,0,0,0,1,0,0,0,1,GTI,0,2022
,,,,인천 (RKSI),뉴어크 리버티 (KEWR),KEWR,0,0,1116,53,0,0,1116,0,UPS,53,2022
,,,,인천 (RKSI),뉴욕 (KJFK),KJFK,3741,166698,4958,729,82652,84046,8699,365,AAR,364,2022
,,,,인천 (RKSI),뉴욕 (KJFK),KJFK,6821,0,80,257,0,0,6901,244,CKS,13,2022
,,,,인천 (RKSI),뉴욕 (KJFK),KJFK,0,0,8,6,0,0,8,2,DAL,4,2022
,,,,인천 (RKSI),뉴욕 (KJFK),KJFK,1865,0,2011,510,0,0,3876,251,GTI,259,2022
,,,,인천 (RKSI),뉴욕 (KJFK),KJFK,27259,269875,38067,2015,131570,138305,65326,1004,KAL,1011,2022
,,,,인천 (RKSI),뉴욕 (KJFK),KJFK,0,0,18,10,0,0,18,1,QFA,9,2022
,,,,인천 (RKSI),닝보 (ZSNB),ZSNB,0,0,0,5,0,0,0,0,CKS,5,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,271,26238,283,193,13827,12411,554,96,AAR,97,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,45,9991,34,72,4710,5281,79,36,ABL,36,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,476,72369,284,403,37098,35271,760,201,ASV,202,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,0,319,12,3,319,0,12,0,BAV,3,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,466,47221,431,388,25180,22041,897,192,HVN,196,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,370,56866,277,366,29361,27505,647,182,JJA,184,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,298,50717,258,329,25428,25289,556,164,JNA,165,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,671,58401,495,305,30165,28236,1166,152,KAL,153,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,0,288,10,2,288,0,10,0,PIC,2,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,318,64180,265,449,33359,30821,583,224,TWB,225,2022
,,,,인천 (RKSI),다낭 (VVDN),VVDN,1096,157204,731,943,79077,78127,1827,469,VJC,474,2022
,,,,인천 (RKSI),다윈 (YPDN),YPDN,0,0,0,1,0,0,0,1,NCR,0,2022
,,,,인천 (RKSI),다카 (VGHS),VGHS,47,1,46,10,0,1,93,5,AIH,5,2022
,,,,인천 (RKSI),다카 (VGHS),VGHS,174,12400,212,93,4097,8303,386,47,JNA,46,2022
,,,,인천 (RKSI),다카 (VGHS),VGHS,0,21,0,3,21,0,0,1,SVA,2,2022
,,,,인천 (RKSI),다카 (VGHS),VGHS,0,0,0,1,0,0,0,1,VDA,0,2022
,,,,인천 (RKSI),다카마쓰 (RJOT),RJOT,30,6063,26,34,3062,3001,56,17,ASV,17,2022
,,,,인천 (RKSI),달랏 (VVDL),VVDL,21,2161,21,18,1079,1082,42,9,KAL,9,2022
,,,,인천 (RKSI),달랏 (VVDL),VVDL,12,2371,12,21,1323,1048,24,11,VJC,10,2022
,,,,인천 (RKSI),대구 (RKTN),RKTN,79,4026,0,22,0,4026,79,22,TWB,0,2022
,,,,인천 (RKSI),대련 (ZYTL),ZYTL,0,0,0,17,0,0,0,0,,17,2022
,,,,인천 (RKSI),대련 (ZYTL),ZYTL,30,2817,49,26,2044,773,79,13,CHH,13,2022
,,,,인천 (RKSI),대련 (ZYTL),ZYTL,480,3382,480,282,2220,1162,960,141,CSN,141,2022
,,,,인천 (RKSI),대련 (ZYTL),ZYTL,385,0,626,140,0,0,1011,70,CYZ,70,2022
,,,,인천 (RKSI),대련 (ZYTL),ZYTL,5791,5504,3716,625,3176,2328,9507,312,KAL,313,2022
,,,,인천 (RKSI),댈러스 (KDFW),KDFW,3638,143708,5349,1059,72093,71615,8987,529,AAL,530,2022
,,,,인천 (RKSI),댈러스 (KDFW),KDFW,0,0,100,2,0,0,100,1,CKS,1,2022
,,,,인천 (RKSI),댈러스 (KDFW),KDFW,17,0,479,116,0,0,496,40,GTI,76,2022
,,,,인천 (RKSI),댈러스 (KDFW),KDFW,12097,66928,18691,756,35915,31013,30788,377,KAL,379,2022
,,,,인천 (RKSI),댈러스 (KDFW),KDFW,0,0,0,1,0,0,0,1,WGN,0,2022
,,,,인천 (RKSI),덴파사(응우라 라이) (WADD),WADD,0,9,0,1,0,9,0,1,,0,2022
,,,,인천 (RKSI),덴파사(응우라 라이) (WADD),WADD,26,2601,39,16,1430,1171,65,8,GIA,8,2022
,,,,인천 (RKSI),덴파사(응우라 라이) (WADD),WADD,971,94759,717,385,48810,45949,1688,192,KAL,193,2022
,,,,인천 (RKSI),덴파사(응우라 라이) (WADD),WADD,27,274,0,2,0,274,27,2,SVA,0,2022
,,,,인천 (RKSI),델리 (VIDP),VIDP,412,21086,523,144,7678,13408,935,72,AAR,72,2022
,,,,인천 (RKSI),델리 (VIDP),VIDP,813,44328,1422,211,21709,22619,2235,106,AIC,105,2022
,,,,인천 (RKSI),델리 (VIDP),VIDP,0,0,0,2,0,0,0,1,AIH,1,2022
,,,,인천 (RKSI),델리 (VIDP),VIDP,0,0,0,192,0,0,0,99,GTI,93,2022
,,,,인천 (RKSI),델리 (VIDP),VIDP,1620,26358,1500,209,9661,16697,3120,104,KAL,105,2022
,,,,인천 (RKSI),델리 (VIDP),VIDP,0,16,0,1,0,16,0,1,SVA,0,2022
,,,,인천 (RKSI),델리 (VIDP),VIDP,31,1137,167,16,603,534,198,8,VTI,8,2022
,,,,인천 (RKSI),도모데도보(모스크바) (UUDD),UUDD,486,0,0,9,0,0,486,9,ABW,0,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,17776,147752,16055,1345,74078,73674,33831,673,AAR,672,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,431,75808,494,450,38776,37032,925,225,ABL,225,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,425,2,733,124,0,2,1158,62,AIH,62,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,8194,0,8859,624,0,0,17053,312,ANA,312,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,33,2964,41,10,1424,1540,74,5,APZ,5,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,235,42436,196,228,21421,21015,431,114,ASV,114,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,0,0,0,1,0,0,0,1,AZG,0,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,0,0,0,28,0,0,0,28,BOX,0,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,120,15373,108,248,6468,8905,228,125,ETH,123,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,366,0,0,149,0,0,366,149,GEC,0,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,0,0,0,28,0,0,0,15,GTI,13,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,1257,132118,1769,1009,66906,65212,3026,504,JJA,505,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,718,119079,838,676,59122,59957,1556,338,JNA,338,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,41745,139547,40037,2085,72760,66787,81782,1042,KAL,1043,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,11,889,14,166,541,348,25,83,KLM,83,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,0,0,0,6,0,0,0,6,NCR,0,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,0,0,0,1,0,0,0,1,PAC,0,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,757,90109,934,533,44953,45156,1691,267,TWB,266,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,3835,85714,3344,681,42594,43120,7179,340,TZP,341,2022
,,,,인천 (RKSI),도쿄/나리타 (RJAA),RJAA,0,0,0,1,0,0,0,0,WGN,1,2022
,,,,인천 (RKSI),도하 (OTHH),OTHH,28461,228633,27101,1778,114532,114101,55562,903,QTR,875,2022
,,,,인천 (RKSI),돈므앙(방콕) (VTBD),VTBD,0,0,0,2,0,0,0,1,,1,2022
,,,,인천 (RKSI),돈캐스터 셰필드 (EGCN),EGCN,0,0,0,1,0,0,0,1,,0,2022
,,,,인천 (RKSI),돈캐스터 셰필드 (EGCN),EGCN,0,0,0,1,0,0,0,1,GTI,0,2022
,,,,인천 (RKSI),두바이 (OMDB),OMDB,189,11510,323,79,5696,5814,512,39,KAL,40,2022
,,,,인천 (RKSI),두바이 (OMDB),OMDB,8524,270439,8418,741,137197,133242,16942,370,UAE,371,2022
,,,,인천 (RKSI),두바이 (OMDB),OMDB,81,0,0,10,0,0,81,10,UPS,0,2022
,,,,인천 (RKSI),두브로브니크 (LDDU),LDDU,13,1249,11,8,633,616,24,4,KAL,4,2022
,,,,인천 (RKSI),디트로이트 (KDTW),KDTW,2279,133719,4513,764,68355,65364,6792,383,DAL,381,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,0,0,0,10,0,0,0,6,,4,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,17455,220438,17162,1385,114877,105561,34617,692,AAR,693,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,944,0,1124,170,0,0,2068,85,AIH,85,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,1113,22218,1250,209,11813,10405,2363,104,APZ,105,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,0,0,0,1,0,0,0,1,AZG,0,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,203,1231,108,27,1231,0,311,13,BAV,14,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,4642,166343,5094,748,87861,78482,9736,374,HVN,374,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,42,5334,38,43,2491,2843,80,21,JJA,22,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,18352,237475,13959,1686,121729,115746,32311,842,KAL,844,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,0,0,0,1,0,0,0,1,LGT,0,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,0,0,0,1,0,0,0,0,MLT,1,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,0,0,0,3,0,0,0,2,NCR,1,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,4,0,0,6,0,0,4,6,PIC,0,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,324,28212,285,224,13951,14261,609,111,TWB,113,2022
,,,,인천 (RKSI),떤 선녓(호찌민) (VVTS),VVTS,1960,179589,1487,1045,92136,87453,3447,522,VJC,523,2022
,,,,인천 (RKSI),라르나카 (LCLK),LCLK,0,0,0,1,0,0,0,1,,0,2022
,,,,인천 (RKSI),라스베이거스 (KLAS),KLAS,2,399,13,4,207,192,15,2,AAR,2,2022
,,,,인천 (RKSI),라스베이거스 (KLAS),KLAS,434,31622,1006,177,16716,14906,1440,88,KAL,89,2022
,,,,인천 (RKSI),라이프치히 (EDDP),EDDP,0,0,0,1,0,0,0,1,,0,2022
,,,,인천 (RKSI),라이프치히 (EDDP),EDDP,21123,0,1129,1912,0,0,22252,960,BOX,952,2022
,,,,인천 (RKSI),라이프치히 (EDDP),EDDP,367,0,0,11,0,0,367,11,CKS,0,2022
,,,,인천 (RKSI),라이프치히 (EDDP),EDDP,383,0,10,13,0,0,393,12,GTI,1,2022
,,,,인천 (RKSI),람스테인 (ETAR),ETAR,0,0,0,21,0,0,0,21,GTI,0,2022
,,,,인천 (RKSI),람스테인 (ETAR),ETAR,0,0,0,6,0,0,0,6,WGN,0,2022
,,,,인천 (RKSI),랭글리 공군기지 (KLFI),KLFI,0,0,0,1,0,0,0,1,GTI,0,2022
,,,,인천 (RKSI),런던히드로 (EGLL),EGLL,2045,59339,1743,272,30582,28757,3788,136,AAR,136,2022
,,,,인천 (RKSI),런던히드로 (EGLL),EGLL,0,0,0,6,0,0,0,0,CLU,6,2022
,,,,인천 (RKSI),런던히드로 (EGLL),EGLL,14990,94109,15561,820,47395,46714,30551,409,KAL,411,2022
,,,,인천 (RKSI),로마 (LIRF),LIRF,768,35277,502,135,17916,17361,1270,67,AAR,68,2022
,,,,인천 (RKSI),로마 (LIRF),LIRF,1052,23857,461,106,11361,12496,1513,52,KAL,54,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,0,0,0,4,0,0,0,2,,2,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,1255,0,0,87,0,0,1255,85,AAL,2,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,13300,333744,24518,2063,160568,173176,37818,1033,AAR,1030,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,0,0,0,1,0,0,0,0,ABD,1,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,552,20695,841,91,9922,10773,1393,45,APZ,46,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,1629,0,325,118,0,0,1954,87,CKS,31,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,0,0,0,7,0,0,0,5,DAL,2,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,2970,0,0,52,0,0,2970,52,FDX,0,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,8178,0,5241,1406,0,0,13419,683,GTI,723,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,45547,316952,82527,3454,155436,161516,128074,1727,KAL,1727,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,0,0,0,3,0,0,0,2,LGT,1,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,0,0,0,2,0,0,0,2,MAA,0,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,13313,0,16159,1194,0,0,29472,402,PAC,792,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,0,0,0,41,0,0,0,0,PAL,41,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,122,0,1593,125,0,0,1715,49,SIA,76,2022
,,,,인천 (RKSI),로스앤젤레스 (KLAX),KLAX,1,0,0,74,0,0,1,74,WGN,0,2022
,,,,인천 (RKSI),루이즈빌 (KSDF),KSDF,4778,0,5785,1016,0,0,10563,728,UPS,288,2022
,,,,인천 (RKSI),루이즈빌 (KSDF),KSDF,0,0,0,1,0,0,0,1,WGN,0,2022
,,,,인천 (RKSI),룩셈부르크 핀델 (ELLX),ELLX,7405,0,15059,889,0,0,22464,445,CLX,444,2022
,,,,인천 (RKSI),리가 (EVRA),EVRA,0,0,0,1,0,0,0,1,MLT,0,2022
,,,,인천 (RKSI),리버사이드 공군기지 (KRIV),KRIV,0,0,0,1,0,0,0,0,WGN,1,2022
,,,,인천 (RKSI),리스본 (LPPT),LPPT,0,0,0,3,0,0,0,1,,2,2022
,,,,인천 (RKSI),리스본 (LPPT),LPPT,0,0,0,2,0,0,0,0,MMZ,2,2022
,,,,인천 (RKSI),리에주 (EBLG),EBLG,0,0,0,1,0,0,0,1,CKS,0,2022
,,,,인천 (RKSI),리에주 (EBLG),EBLG,35,0,132,47,0,0,167,45,ETH,2,2022
,,,,인천 (RKSI),리에주 (EBLG),EBLG,0,0,0,1,0,0,0,1,GTI,0,2022
,,,,인천 (RKSI),린츠 (LOWL),LOWL,0,0,0,4,0,0,0,4,GTI,0,2022
,,,,인천 (RKSI),마나스 (UCFM),UCFM,11,0,30,4,0,0,41,2,APZ,2,2022
,,,,인천 (RKSI),마나스 (UCFM),UCFM,10,687,6,8,277,410,16,4,JJA,4,2022
,,,,인천 (RKSI),마나스 (UCFM),UCFM,55,2566,56,32,609,1957,111,16,TWB,16,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,0,0,0,2,0,0,0,2,,0,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,6149,210718,5578,1059,107021,103697,11727,529,AAR,530,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,0,0,0,1,0,0,0,0,ABL,1,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,0,0,0,1,0,0,0,1,ABW,0,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,16,0,10,4,0,0,26,2,AIH,2,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,190,36411,283,304,18573,17838,473,152,APG,152,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,1951,99306,2756,607,51798,47508,4707,304,CEB,303,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,363,56180,521,418,27775,28405,884,209,JJA,209,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,11361,269897,8991,1269,132905,136992,20352,634,KAL,635,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,0,0,0,1,0,0,0,1,MLT,0,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,1913,100770,3718,756,54376,46394,5631,398,PAL,358,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,0,0,0,1,0,0,0,1,RYL,0,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,0,0,0,1,0,0,0,1,UAE,0,2022
,,,,인천 (RKSI),마닐라 (RPLL),RPLL,0,0,0,2,0,0,0,1,VDA,1,2022
,,,,인천 (RKSI),마드리드 (LEMD),LEMD,11056,0,10333,255,0,0,21389,128,KAL,127,2022
,,,,인천 (RKSI),마드리드 (LEMD),LEMD,0,0,0,1,0,0,0,1,NCR,0,2022
,,,,인천 (RKSI),마스트리히 (EHBK),EHBK,0,0,0,2,0,0,0,2,LGT,0,2022
,,,,인천 (RKSI),마스트리히 (EHBK),EHBK,0,0,0,1,0,0,0,1,NCR,0,2022
,,,,인천 (RKSI),마이애미 (KMIA),KMIA,3409,0,4229,712,0,0,7638,354,GTI,358,2022
,,,,인천 (RKSI),마이애미 (KMIA),KMIA,32,0,173,8,0,0,205,4,KAL,4,2022
,,,,인천 (RKSI),마이애미 (KMIA),KMIA,2797,0,4404,243,0,0,7201,132,PAC,111,2022
,,,,인천 (RKSI),마이애미 (KMIA),KMIA,0,0,0,2,0,0,0,2,QFA,0,2022
,,,,인천 (RKSI),마카오 (VMMC),VMMC,0,0,0,2,0,0,0,1,AMU,1,2022
,,,,인천 (RKSI),마카오 (VMMC),VMMC,0,0,0,1,0,0,0,0,TMG,1,2022
,,,,인천 (RKSI),마푸토(모잠비크) (FQMA),FQMA,0,0,46,1,0,0,46,0,VDA,1,2022
,,,,인천 (RKSI),매클렐런 공군기지 (KMCC),KMCC,0,0,0,2,0,0,0,2,WGN,0,2022
,,,,인천 (RKSI),맥코넬공군기지 (KIAB),KIAB,0,0,20,1,0,0,20,0,VDA,1,2022
,,,,인천 (RKSI),멕시코시티 (MMMX),MMMX,305,11741,655,132,6226,5515,960,65,AMX,67,2022
,,,,인천 (RKSI),멕시코시티 (MMMX),MMMX,0,0,0,13,0,0,0,13,MAA,0,2022
,,,,인천 (RKSI),멜버른 (YMML),YMML,0,0,0,1,0,0,0,1,,0,2022
,,,,인천 (RKSI),멤피스 (KMEM),KMEM,30831,0,10271,1834,0,0,41102,1380,FDX,454,2022
,,,,인천 (RKSI),멤피스 (KMEM),KMEM,0,0,0,13,0,0,0,12,GTI,1,2022
,,,,인천 (RKSI),몬테레이 (MMMY),MMMY,5,131,0,1,0,131,5,1,AMX,0,2022
,,,,인천 (RKSI),몬트리올 (CYUL),CYUL,0,0,38,26,0,0,38,13,ACA,13,2022
,,,,인천 (RKSI),무스카트 (OOMS),OOMS,0,58,1,1,58,0,1,0,,1,2022
,,,,인천 (RKSI),뭄바이 (VABB),VABB,0,11,0,1,11,0,0,0,,1,2022
,,,,인천 (RKSI),뭄바이 (VABB),VABB,0,0,0,1,0,0,0,0,DAL,1,2022
,,,,인천 (RKSI),뮌헨 (EDDM),EDDM,4828,139228,3493,580,69679,69549,8321,289,DLH,291,2022
,,,,인천 (RKSI),미니애폴리스 (KMSP),KMSP,579,39806,1312,166,19159,20647,1891,77,DAL,89,2022
,,,,인천 (RKSI),미야자키 (RJFM),RJFM,5,848,4,6,425,423,9,3,ABL,3,2022
,,,,인천 (RKSI),미자와 (RJSM),RJSM,0,0,0,2,0,0,0,2,CKS,0,2022
,,,,인천 (RKSI),미자와 (RJSM),RJSM,0,0,0,6,0,0,0,2,GTI,4,2022
,,,,인천 (RKSI),미자와 (RJSM),RJSM,0,0,0,1,0,0,0,1,NCR,0,2022
,,,,인천 (RKSI),미하일 코갈리차누 (LRCK),LRCK,0,0,0,1,0,0,0,1,NCR,0,2022
,,,,인천 (RKSI),밀든홀 (EGUN),EGUN,0,0,0,1,0,0,0,1,GTI,0,2022
,,,,인천 (RKSI),밀라노 (LIMC),LIMC,8169,0,9211,220,0,0,17380,110,AAR,110,2022
,,,,인천 (RKSI),밀라노 (LIMC),LIMC,7786,0,4248,281,0,0,12034,140,ICV,141,2022
,,,,인천 (RKSI),밀라노 (LIMC),LIMC,18601,29578,15537,639,13392,16186,34138,319,KAL,320,2022
,,,,인천 (RKSI),바레인 (OBBI),OBBI,0,0,0,1,0,0,0,1,GTI,0,2022
,,,,인천 (RKSI),바르샤바 (EPWA),EPWA,0,0,0,1,0,0,0,0,,1,2022
,,,,인천 (RKSI),바르샤바 (EPWA),EPWA,0,0,0,1,0,0,0,1,GTI,0,2022
,,,,인천 (RKSI),바르샤바 (EPWA),EPWA,3813,102189,3428,481,51499,50690,7241,240,LOT,241,2022
,,,,인천 (RKSI),바르셀로나 (LEBL),LEBL,660,25336,257,97,12486,12850,917,48,AAR,49,2022
,,,,인천 (RKSI),바르셀로나 (LEBL),LEBL,760,21820,560,102,10493,11327,1320,51,KAL,51,2022
,,,,인천 (RKSI),바트리 (LFOK),LFOK,0,0,12,1,0,0,12,0,NCR,1,2022
,,,,인천 (RKSI),반다라나이케 (VCBI),VCBI,907,23467,908,129,10309,13158,1815,64,ALK,65,2022
,,,,인천 (RKSI),반다르스리 (WBSB),WBSB,20,2333,23,28,1101,1232,43,14,RBA,14,2022
,,,,인천 (RKSI),발릭파판 (WALL),WALL,5,0,0,2,0,0,5,2,TMG,0,2022
,,,,인천 (RKSI),밴쿠버 (CYVR),CYVR,0,0,0,16,0,0,0,8,,8,2022
,,,,인천 (RKSI),밴쿠버 (CYVR),CYVR,5321,150064,5983,902,74449,75615,11304,452,ACA,450,2022
,,,,인천 (RKSI),밴쿠버 (CYVR),CYVR,3008,113187,3783,579,59207,53980,6791,289,KAL,290,2022
,,,,인천 (RKSI),밴쿠버 (CYVR),CYVR,0,0,0,6,0,0,0,6,MMZ,0,2022
,,,,인천 (RKSI),버밍햄 셔틀스워스 (KBHM),KBHM,0,0,0,2,0,0,0,2,DAL,0,2022
,,,,인천 (RKSI),번돈 (VVVD),VVVD,0,116,1,2,116,0,1,1,AAR,1,2022
