C1_OBJ_NM,C2_NM,C3,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,C3_NM,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
노선별,계,C01,55,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202404,2024-05-28,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,61,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202405,2024-07-02,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,57,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202406,2024-07-19,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,52,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202407,2024-09-02,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,61,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202408,2024-10-02,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,57,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202409,2024-10-22,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,59,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202410,2024-11-25,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,59,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202411,2024-12-16,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,61,B01,A28,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202412,2025-01-17,김포-포항경주,편,계,항공사별,381,도착출발별
노선별,계,C01,4375,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202401,2024-03-04,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,5059,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202402,2024-04-11,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,4330,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202403,2024-04-19,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,4214,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202404,2024-05-28,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,5177,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202405,2024-07-02,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,4855,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202406,2024-07-19,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,3821,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,5590,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,5728,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,5550,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,5604,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,5495,B01,A28,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,김포-포항경주,명,계,항공사별,381,도착출발별
노선별,계,C01,9.8,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,13.9,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,8.7,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,8.8,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,10.5,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,8.9,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,8.9,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,12.2,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,14.2,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,10.9,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,10.3,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202411,2024-12-16,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,11.5,B01,A28,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202412,2025-01-17,김포-포항경주,톤,계,항공사별,381,도착출발별
노선별,계,C01,118,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202401,2024-03-04,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,112,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202402,2024-04-11,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202403,2024-04-19,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202404,2024-05-28,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202405,2024-07-02,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202406,2024-07-19,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202407,2024-09-02,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202408,2024-10-02,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,121,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202409,2024-10-22,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202410,2024-11-25,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,118,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202411,2024-12-16,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A30,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202412,2025-01-17,김포-광주,편,계,항공사별,381,도착출발별
노선별,계,C01,12537,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202401,2024-03-04,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,13386,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202402,2024-04-11,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,13070,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202403,2024-04-19,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,12694,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202404,2024-05-28,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,13818,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202405,2024-07-02,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,12903,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202406,2024-07-19,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,11397,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,10646,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,14030,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,13530,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,14314,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,15353,B01,A30,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,김포-광주,명,계,항공사별,381,도착출발별
노선별,계,C01,40,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,45.9,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,35.9,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,35.3,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,40.5,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,38.3,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,35,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,35,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,47.9,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,42.2,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,41.8,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202411,2024-12-16,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,41.5,B01,A30,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202412,2025-01-17,김포-광주,톤,계,항공사별,381,도착출발별
노선별,계,C01,1601,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202401,2024-03-04,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1521,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202402,2024-04-11,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1440,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202403,2024-04-19,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1411,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202404,2024-05-28,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1400,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202405,2024-07-02,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1441,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202406,2024-07-19,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1559,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202407,2024-09-02,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1514,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202408,2024-10-02,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1479,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202409,2024-10-22,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1560,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202410,2024-11-25,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1520,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202411,2024-12-16,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,1537,B01,A33,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202412,2025-01-17,김포-김해,편,계,항공사별,381,도착출발별
노선별,계,C01,259356,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202401,2024-03-04,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,248837,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202402,2024-04-11,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,230167,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202403,2024-04-19,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,214258,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202404,2024-05-28,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,217308,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202405,2024-07-02,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,221966,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202406,2024-07-19,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,232021,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202407,2024-09-02,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,235883,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202408,2024-10-02,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,234700,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202409,2024-10-22,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,247190,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202410,2024-11-25,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,243313,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202411,2024-12-16,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,237981,B01,A33,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202412,2025-01-17,김포-김해,명,계,항공사별,381,도착출발별
노선별,계,C01,941.3,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202401,2024-03-04,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,949.8,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202402,2024-04-11,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,851.4,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202403,2024-04-19,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,851.9,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202404,2024-05-28,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,866.1,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202405,2024-07-02,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,857.5,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202406,2024-07-19,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,893.4,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202407,2024-09-02,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,903.4,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202408,2024-10-02,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,890.9,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202409,2024-10-22,김포-김해,톤,계,항공사별,381,도착출발별
노선별,계,C01,963.9,B01,A33,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202410,2024-11-25,김포-김해,톤,계,항공사별,381,도착출발별
