C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
요일별,도착,606813,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202211,2022-12-22,토요일,명,381,도착출발별
요일별,도착,766771,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202212,2023-01-12,토요일,명,381,도착출발별
요일별,도착,653478,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202301,2023-02-17,토요일,명,381,도착출발별
요일별,도착,720577,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202302,2023-03-15,토요일,명,381,도착출발별
요일별,도착,667274,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202303,2023-04-27,토요일,명,381,도착출발별
요일별,도착,898224,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202304,2023-05-19,토요일,명,381,도착출발별
요일별,도착,738990,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202305,2023-06-28,토요일,명,381,도착출발별
요일별,도착,756377,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202306,2023-07-26,토요일,명,381,도착출발별
요일별,도착,946122,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202307,2023-08-30,토요일,명,381,도착출발별
요일별,도착,824137,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202308,2023-09-12,토요일,명,381,도착출발별
요일별,도착,958274,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202309,2023-10-24,토요일,명,381,도착출발별
요일별,도착,830414,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202310,2023-11-17,토요일,명,381,도착출발별
요일별,도착,791734,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202311,2023-12-18,토요일,명,381,도착출발별
요일별,도착,1002233,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202312,2024-01-23,토요일,명,381,도착출발별
요일별,도착,810343,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202401,2024-03-04,토요일,명,381,도착출발별
요일별,도착,826247,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202402,2024-03-25,토요일,명,381,도착출발별
요일별,도착,1047921,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202403,2024-04-19,토요일,명,381,도착출발별
요일별,도착,844415,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202404,2024-05-28,토요일,명,381,도착출발별
요일별,도착,828733,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202405,2024-07-02,토요일,명,381,도착출발별
요일별,도착,1061378,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202406,2024-07-19,토요일,명,381,도착출발별
요일별,도착,844675,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202407,2024-09-02,토요일,명,381,도착출발별
요일별,도착,1139715,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202408,2024-10-02,토요일,명,381,도착출발별
요일별,도착,842588,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202409,2024-10-22,토요일,명,381,도착출발별
요일별,도착,901928,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202410,2024-11-25,토요일,명,381,도착출발별
요일별,도착,1092263,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202411,2024-12-16,토요일,명,381,도착출발별
요일별,도착,874328,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202412,2025-01-17,토요일,명,381,도착출발별
요일별,도착,825605,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202501,2025-02-08,토요일,명,381,도착출발별
요일별,도착,874527,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202502,2025-03-10,토요일,명,381,도착출발별
요일별,도착,1043974,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202503,2025-04-14,토요일,명,381,도착출발별
요일별,도착,813975,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202504,2025-05-13,토요일,명,381,도착출발별
요일별,도착,1050364,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202505,2025-06-11,토요일,명,381,도착출발별
요일별,도착,859017,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202506,2025-07-08,토요일,명,381,도착출발별
요일별,도착,859934,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202507,2025-08-08,토요일,명,381,도착출발별
요일별,도착,1165186,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202508,2025-09-09,토요일,명,381,도착출발별
요일별,도착,887499,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202509,2025-10-30,토요일,명,381,도착출발별
요일별,도착,932856,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202510,2025-11-07,토요일,명,381,도착출발별
요일별,도착,1159281,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202511,2025-12-08,토요일,명,381,도착출발별
요일별,도착,928207,B02,A08,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202512,2026-01-12,토요일,명,381,도착출발별
요일별,도착,94775.753,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200501,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4343.708,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200502,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4012.083,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200503,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,5289.945,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200504,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3619.943,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200505,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3541.596,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200506,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4287.779,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200507,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3900.669,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200508,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3801.976,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200509,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,108242.324,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200510,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4211.865,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200511,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4126.836,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200512,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3583.189,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200601,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4041.043,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200602,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4355.311,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200603,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,114412.176,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200604,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2949.918,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200605,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3477.952,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200606,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,116902.744,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200607,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3800.695,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200608,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,5216.222,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200609,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3490.202,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200610,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4058.433,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200611,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,5593.434,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200612,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3482.507,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200701,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3774.355,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200702,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4926.121,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200703,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3720.948,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200704,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3282.032,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200705,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4250.239,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200706,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3504.906,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200707,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3710.337,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200708,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,130590.49,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200709,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4065.964,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200710,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3910.651,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200711,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,134462.095,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200712,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3476.002,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200801,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3692.201,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200802,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,133506.398,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200803,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2918.094,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200804,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3598.024,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200805,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2611.668,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200806,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2514.409,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200807,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3873.515,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200808,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2676.15,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200809,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3364.488,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200810,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,104277.048,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200811,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3019.579,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200812,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3942.121,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200901,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3384.96,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200902,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2881.157,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200903,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2773.353,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200904,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3167.809,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200905,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2646.874,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200906,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2748.722,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200907,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,114794.093,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200908,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3366.766,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200909,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3803.764,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200910,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3624.965,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200911,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3264.706,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,200912,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3631.26,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201001,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3050.933,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201002,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3185.324,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201003,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3042.568,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201004,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,133773.234,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201005,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2707.503,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201006,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3574.907,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201007,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3166.642,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201008,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3466.814,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201009,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,4040.354,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201010,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3024.932,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201011,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,2867.072,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201012,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,128150.71,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201101,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3568.444,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201102,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3148.429,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201103,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3930.028,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201104,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3144.405,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201105,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3219.188,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201106,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3834.274,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201107,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3596.852,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201108,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3784.08,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201109,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,130596.019,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201110,2020-11-16,토요일,톤,381,도착출발별
요일별,도착,3663.381,B02,A08,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201111,2020-11-16,토요일,톤,381,도착출발별
