last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,03#128,03,아시아,3,필리핀,22094,2352,03#128,839,201805,2018,5,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,3704,2042,03#109,1013,201805,2018,5,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,138,59,04#219,36,201805,2018,5,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,64973,4685,04#227,1260,201805,2018,5,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,9,201805,2018,5,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,10018,975,04#206,123,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,612,183,05#316,45,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,11,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,1179,614,05#308,196,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,5346,708,05#331,391,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,13,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,54,45,05#322,14,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,239,127,05#320,44,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,15,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,1600,395,05#305,93,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,172,59,05#302,17,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1114,297,05#338,47,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,1348,407,05#312,118,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,500,156,05#326,35,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,844,119,05#149,41,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,1092,347,05#136,90,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,23,83,05#329,22,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,1630,481,05#307,107,201805,2018,5,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,7,158,05#306,31,201805,2018,5,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,866,588,06#227_01,345,201805,2018,5,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,429,73,06#407,21,201805,2018,5,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,2720,252,06#227_00,146,201805,2018,5,정기-환승여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,528,29,06#415,18,201805,2018,5,정기-환승여객-출발
,,,,,,,,06#403,06,대양주,6,피지,1473,45,06#403,14,201805,2018,5,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,2771,378,06#227_02,114,201805,2018,5,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,1073,287,06#401,79,201805,2018,5,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,744,500,07#144,94,201805,2018,5,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,140,39,07#508,18,201805,2018,5,정기-환승여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,863,54,07#114,14,201805,2018,5,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,167,190,07#130,52,201805,2018,5,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,254312,45499,총계,19922,201806,2018,6,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,41281,6971,01#115,5014,201806,2018,6,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,35328,9627,02#141,4733,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,509,53,03#125,13,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,2573,2110,03#107,804,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,915,207,03#120,133,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,111,239,03#122,179,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,1000,989,03#123,371,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#124,03,아시아,3,몰디브공화국,122,14,03#124,12,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,2145,275,03#143,69,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,605,91,03#106,30,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,15199,3731,03#137,1685,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,7,12,03#105,8,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,150,31,,,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,2524,919,03#132,271,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,2777,214,03#110,73,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,2484,571,03#111,146,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,1693,206,03#142,94,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,10272,2142,03#135,813,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,23825,2456,03#128,829,201806,2018,6,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,5240,2163,03#109,985,201806,2018,6,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,185,65,04#219,34,201806,2018,6,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,66148,4679,04#227,1194,201806,2018,6,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,8,201806,2018,6,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,6031,892,04#206,120,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,768,190,05#316,51,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,9,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,1621,617,05#308,194,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,6466,780,05#331,421,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,14,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,8,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,150,49,05#322,14,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,264,110,05#320,44,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,13,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,2433,397,05#305,90,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,363,83,05#302,22,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1028,331,05#338,51,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,1918,390,05#312,117,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,578,147,05#326,32,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,1004,140,05#149,47,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,1229,342,05#136,91,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,24,83,05#329,22,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,1873,512,05#307,109,201806,2018,6,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,13,150,05#306,30,201806,2018,6,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,1104,651,06#227_01,368,201806,2018,6,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,615,75,06#407,22,201806,2018,6,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,3606,288,06#227_00,150,201806,2018,6,정기-환승여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,520,25,06#415,16,201806,2018,6,정기-환승여객-출발
,,,,,,,,06#403,06,대양주,6,피지,1206,38,06#403,12,201806,2018,6,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,3353,369,06#227_02,112,201806,2018,6,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,1460,290,06#401,78,201806,2018,6,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,613,465,07#144,86,201806,2018,6,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,117,71,07#508,16,201806,2018,6,정기-환승여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,696,42,07#114,13,201806,2018,6,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,166,206,07#130,52,201806,2018,6,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,313702,48663,총계,20714,201807,2018,7,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,57005,7418,01#115,5152,201807,2018,7,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,48979,9739,02#141,4943,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,680,72,03#125,18,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,3459,2123,03#107,806,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,980,238,03#120,140,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,112,254,03#122,187,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,1526,1109,03#123,420,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#124,03,아시아,3,몰디브공화국,129,12,03#124,14,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,2208,379,03#143,100,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,658,94,03#106,31,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,22333,4154,03#137,1740,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,1,12,03#105,9,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,188,49,,,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,2803,903,03#132,281,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,3624,271,03#110,73,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,4560,638,03#111,147,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,1733,238,03#142,96,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,12966,2262,03#135,805,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,26976,2779,03#128,899,201807,2018,7,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,5199,2065,03#109,1013,201807,2018,7,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,226,94,04#219,31,201807,2018,7,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,72477,5245,04#227,1256,201807,2018,7,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,7,201807,2018,7,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,4307,904,04#206,124,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,923,203,05#316,54,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,8,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,1622,643,05#308,196,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,6169,947,05#331,482,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,219,49,05#322,16,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,351,107,05#320,44,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,13,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,2848,440,05#305,93,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,463,96,05#302,26,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1427,400,05#338,55,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,2039,379,05#312,119,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,698,150,05#326,34,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,889,176,05#149,49,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,1150,372,05#136,95,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,15,86,05#329,22,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,2029,504,05#307,109,201807,2018,7,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,7,162,05#306,31,201807,2018,7,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,1459,704,06#227_01,373,201807,2018,7,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,763,80,06#407,17,201807,2018,7,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,4652,314,06#227_00,151,201807,2018,7,정기-환승여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,852,30,06#415,20,201807,2018,7,정기-환승여객-출발
,,,,,,,,06#403,06,대양주,6,피지,1659,52,06#403,14,201807,2018,7,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,3709,428,06#227_02,125,201807,2018,7,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,5082,359,06#401,79,201807,2018,7,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,714,554,07#144,93,201807,2018,7,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,145,105,07#508,18,201807,2018,7,정기-환승여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,518,36,07#114,13,201807,2018,7,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,171,236,07#130,52,201807,2018,7,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,332498,49968,총계,20980,201808,2018,8,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,64093,8155,01#115,5172,201808,2018,8,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,53157,10981,02#141,5005,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,690,59,03#125,17,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,3401,2039,03#107,827,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,828,208,03#120,148,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,155,291,03#122,185,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,1301,978,03#123,439,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#124,03,아시아,3,몰디브공화국,154,13,03#124,13,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,1771,256,03#143,70,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,593,85,03#106,31,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,14670,3750,03#137,1768,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,2,19,03#105,11,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,216,43,,,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,2597,806,03#132,280,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,1973,197,03#110,75,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,3991,575,03#111,146,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,1771,223,03#142,94,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,11716,2135,03#135,823,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,18548,2259,03#128,929,201808,2018,8,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,4685,2136,03#109,1022,201808,2018,8,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,231,100,04#219,32,201808,2018,8,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,85292,5967,04#227,1253,201808,2018,8,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,9,201808,2018,8,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,8044,1031,04#206,124,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,2256,244,05#316,56,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,11,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,2617,630,05#308,189,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,6496,998,05#331,538,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,2,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,193,52,05#322,13,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,691,110,05#320,49,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,8,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,5680,453,05#305,93,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,869,105,05#302,27,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1745,387,05#338,53,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,3653,367,05#312,116,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,790,150,05#326,33,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,1101,177,05#149,49,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,1901,371,05#136,103,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,20,94,05#329,21,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,5932,564,05#307,109,201808,2018,8,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,26,164,05#306,31,201808,2018,8,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,1692,643,06#227_01,374,201808,2018,8,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,717,69,06#407,18,201808,2018,8,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,3985,298,06#227_00,155,201808,2018,8,정기-환승여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,1138,38,06#415,27,201808,2018,8,정기-환승여객-출발
,,,,,,,,06#403,06,대양주,6,피지,1291,43,06#403,13,201808,2018,8,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,5798,439,06#227_02,142,201808,2018,8,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,2164,280,06#401,80,201808,2018,8,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,758,624,07#144,94,201808,2018,8,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,139,88,07#508,17,201808,2018,8,정기-환승여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,774,43,07#114,13,201808,2018,8,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,193,227,07#130,52,201808,2018,8,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,249136,44624,총계,19592,201809,2018,9,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,50229,6913,01#115,4260,201809,2018,9,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,30435,9937,02#141,4894,201809,2018,9,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,551,77,03#125,13,201809,2018,9,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,3618,2103,03#107,840,201809,2018,9,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,670,187,03#120,142,201809,2018,9,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,155,264,03#122,176,201809,2018,9,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,1430,966,03#123,406,201809,2018,9,정기-환승여객-출발
,,,,,,,,03#124,03,아시아,3,몰디브공화국,185,17,03#124,13,201809,2018,9,정기-환승여객-출발
